Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,LA Metro,Inland Empire,SF Bay Area,
Jan-90,194952,226148.9,NA,102142.75,NA,NA,NA,NA,82083.13,NA,79641.89,85892,NA,NA,NA,215337.93,NA,346153,NA,140000,83889,93291,233333,178888,NA,231273.89,182220,NA,136832.04,123000,NA,128806,180484,287499,105000,227522.36,NA,273071.29,271840,250000,NA,NA,NA,174022,NA,NA,NA,86999.3,NA,250410,NA,NA,,203389.54,227365.83,NA
Feb-90,196273,219306,NA,83333,NA,NA,NA,NA,87186.78,NA,83571.07,80294,NA,NA,NA,208399.12,NA,338333,NA,116665.83,77499,NA,187856,186363,NA,233655.58,182630,NA,136021.27,126900,NA,124545,180714,300877,102500,236377.26,NA,259668.43,273100,261607,NA,NA,NA,180294,NA,NA,NA,84374.56,NA,235760,NA,NA,,211024.11,234739.46,NA
Mar-90,194856,225162,NA,100000,NA,NA,NA,NA,83888.5,NA,88888,87758,NA,NA,NA,208134.86,NA,358571,NA,111428,85909,NA,230555,180000,NA,242312.5,179470,NA,135835.18,127500,NA,127017,183701,290151,117692,216010.04,NA,253300.99,275500,260577,NA,NA,NA,178823,NA,NA,NA,84210.11,NA,240320,NA,NA,,209286.09,235336.5,NA
Apr-90,196111,229333,NA,107999.6,NA,NA,NA,NA,85428.03,NA,83499.65,80323,NA,NA,NA,219003.99,NA,359574,NA,133332.67,84285,NA,238095,158571,NA,239380.49,200000,NA,134629.07,135500,NA,131485,181567,288725,112692,189245.54,NA,217363.23,274660,255263,NA,NA,NA,184117,NA,NA,NA,88927.68,NA,230620,NA,NA,,210301.59,233178.5,NA
May-90,195281,232291,NA,100000,NA,NA,NA,NA,88749.13,NA,79061.59,86562,NA,NA,NA,209065.02,NA,374999,NA,138749.06,100000,NA,259375,187692,NA,256401.38,194610,NA,140823.47,138000,NA,130538,180794,282626,112778,199325.05,NA,227608.9,266670,262500,NA,NA,NA,185844,NA,NA,NA,85999.4,NA,235320,NA,NA,,210147.75,235881.36,NA
Jun-90,194410,231250,NA,123043.33,NA,NA,NA,NA,87999.2,NA,94545,87499,NA,NA,NA,210605.9,NA,394185,NA,145999.7,92000,NA,190833,177332,NA,244364.42,187600,NA,139951.65,142000,NA,130769,186733,305738,112666,223021.33,NA,269120.62,276960,238461,NA,NA,NA,185333,NA,NA,NA,88332.5,NA,242310,NA,NA,,209926.86,240385.71,NA
Jul-90,193088,232916,NA,113570.75,NA,NA,NA,NA,91346.02,NA,107691.92,88780,NA,NA,NA,225250.71,NA,357291,NA,163999.8,116249,NA,196363,184166,NA,236108.84,183890,NA,143126.61,145000,NA,131481,185861,296195,106999,213109.55,NA,234261.37,273600,234722,NA,NA,NA,185333,NA,NA,NA,94411.32,NA,236920,NA,NA,,208581.8,241503,NA
Aug-90,192180,228467,NA,113332.67,NA,NA,NA,NA,95178.05,NA,94444,86477,NA,NA,NA,213478.49,NA,365217,NA,143333.17,97222,NA,208823,172499,NA,234907.66,205450,NA,143827.17,142000,NA,129601,185639,284523,118076,233726.96,NA,210623.35,273340,269078,NA,NA,NA,180270,NA,NA,NA,92083.13,NA,231200,NA,NA,,199723.97,237727.08,NA
Sep-90,189979,225000,NA,117499.13,NA,NA,NA,NA,92499.75,NA,93999.6,92812,NA,NA,NA,211552,NA,337500,NA,147499.63,96999,NA,192000,177499,NA,226249.95,189170,NA,144070.08,139000,NA,126497,186272,278301,111667,206346.23,NA,214462.49,258060,256250,NA,NA,NA,182308,NA,NA,NA,83749.63,NA,239930,NA,NA,,193597.35,225568.58,NA
Oct-90,187630,221093,NA,127142.5,NA,NA,NA,NA,96891.2,NA,91249.88,87386,NA,NA,NA,207801.38,NA,351851,NA,125999.7,105000,NA,192727,197777,NA,229611.74,185710,NA,139775.12,136700,NA,126666,179444,272500,122143,174676.9,NA,214053.99,253470,245833,NA,NA,NA,183414,NA,NA,NA,90000,NA,238220,NA,NA,,199908.7,227917.15,NA
Nov-90,192020,226126,NA,117999.1,NA,NA,NA,NA,96052.03,NA,88124.19,87999,NA,NA,NA,202716.81,NA,330000,NA,148332.92,106363,NA,209091,189090,NA,227481.41,207890,NA,141311.39,135500,NA,133596,176980,281249,119705,172781.85,NA,223154.36,257450,247916,NA,NA,NA,178153,NA,NA,NA,87999.2,NA,231760,NA,NA,,209053.11,229791.48,NA
Dec-90,190375,218161,NA,125333.07,NA,NA,NA,NA,87682.16,NA,90555.5,84259,NA,NA,NA,212855.46,NA,325000,NA,131999.4,92500,NA,200000,185000,NA,228531.58,184000,NA,139513.13,130000,NA,127787,181470,272777,109374,194089.51,NA,228503.26,254720,239062,NA,NA,NA,174615,NA,NA,NA,72856.86,NA,234910,NA,NA,,200146.63,222261.16,NA
Jan-91,192054,216532,NA,118332.42,NA,NA,NA,NA,97856.36,NA,96666,87999,NA,NA,NA,197706.41,NA,313461,NA,129999.5,95833,NA,209615,168333,NA,226792.84,180000,NA,137570.79,130700,NA,131428,182000,270161,108461,206321.06,328889,213881.33,247250,NA,NA,NA,NA,178461,NA,NA,NA,84444,NA,225000,NA,NA,,189214.34,225891.88,NA
Feb-91,194806,222896,NA,121333.27,NA,NA,NA,NA,96666,NA,89499.05,88333,NA,NA,NA,199157.2,NA,312500,NA,133332.67,108749,NA,222500,170000,NA,226397.88,172730,NA,134639.47,131000,NA,130000,178888,270714,110000,203524.95,285256,219147.96,243870,253750,NA,NA,NA,182857,NA,NA,NA,103181.66,NA,228030,NA,NA,,205010.33,226188.38,NA
Mar-91,202666,221768,NA,122999.85,NA,NA,NA,NA,91363.5,NA,96874.31,85370,NA,NA,NA,207939.68,NA,350000,NA,146666.33,102500,NA,193333,165555,NA,234876.58,170910,NA,137606.56,137000,NA,134416,183111,268055,112083,190807.97,317910,248073.48,248560,244230,NA,NA,NA,183469,NA,NA,NA,91666.5,NA,223080,NA,NA,,214681.41,229262.08,NA
Apr-91,207718,233192,NA,118749.06,NA,NA,NA,NA,92499.75,NA,105454.27,89614,NA,NA,NA,213442.45,NA,341666,NA,NA,109166,NA,235000,185000,NA,235077.55,180000,NA,134523.76,140000,NA,133377,183114,279941,120417,196248.38,319101,276408.63,262460,242499,NA,NA,NA,179195,NA,NA,NA,95384.08,NA,230730,NA,NA,,221656.07,231764.15,NA
May-91,211001,239885,NA,127894.34,NA,NA,NA,NA,98938.5,NA,105833.04,89832,NA,NA,NA,218891.85,NA,346938,NA,136665.83,100000,NA,222580,181000,NA,240531.92,171050,NA,139903.17,139000,NA,134810,188732,280319,120000,197628.03,333474,225076.48,268780,246527,NA,NA,NA,184038,NA,NA,NA,92307.46,NA,227360,NA,NA,,221727.17,244493.75,NA
Jun-91,206722,229129,NA,120714.25,NA,NA,NA,NA,97023.11,NA,102499.88,91136,NA,NA,NA,224055.04,NA,367021,NA,134999.25,103750,NA,189230,186666,NA,237572.95,187270,NA,141512.12,136800,NA,132513,188509,291666,120000,225433.01,338938,252992.99,277450,261538,NA,NA,NA,191607,NA,NA,NA,90909,NA,241180,NA,NA,,222285.33,242687.19,NA
Jul-91,206069,234042,NA,113570.75,NA,NA,NA,NA,100232.55,NA,110832.79,94594,NA,NA,NA,230028.04,NA,347272,NA,141999.9,104545,NA,227778,187272,NA,237555.39,182220,NA,145494.79,140000,NA,140294,190000,294339,123500,192916.43,334183,241405,268200,250000,NA,NA,NA,191304,NA,NA,NA,93571.07,NA,229230,NA,NA,,226712.17,242132.23,NA
Aug-91,200340,231551,NA,120499.98,NA,NA,NA,NA,98408.25,NA,103749.81,95000,NA,NA,NA,220857.52,NA,350000,NA,144285.5,112857,NA,216071,185384,NA,236436.79,182140,NA,147167.1,139900,NA,132409,198522,286499,115999,208609.1,356185,223946.75,267250,253409,NA,NA,NA,195384,NA,NA,NA,90000,NA,235380,NA,NA,,216189.45,234387.66,NA
Sep-91,197801,224811,NA,117856.25,NA,NA,NA,NA,98973.46,NA,93333,94714,NA,NA,NA,231449.07,NA,347368,NA,140000,101428,NA,181667,210000,NA,235668.04,171670,NA,150449.45,135000,NA,135063,181046,278921,125000,192589.34,327118,185123.64,251220,256731,NA,NA,NA,196666,NA,NA,NA,100000,NA,236140,NA,NA,,208124.51,234009.28,NA
Oct-91,196021,221656,NA,98332.5,NA,NA,NA,NA,103695.47,NA,110713.75,92000,NA,NA,NA,209255.51,NA,342307,NA,113749.31,96666,NA,195624,185000,NA,229203.16,182500,NA,143245.05,135000,NA,137631,183088,275862,124500,175512.64,323750,229466.35,250000,238888,NA,NA,NA,190893,NA,NA,NA,89229.85,NA,232540,NA,NA,,209950.34,231508.95,NA
Nov-91,194192,221098,NA,120624.97,NA,NA,NA,NA,97499.25,NA,104999.75,92045,NA,NA,NA,202237.29,NA,367856,NA,180000,103571,NA,215000,200000,NA,234984.28,170560,NA,147575.55,130000,NA,132325,181639,282608,110455,188412.07,331666,257453.37,245980,249218,NA,NA,NA,190513,NA,NA,NA,98213.46,NA,228070,NA,NA,,209350.9,235117.77,NA
Dec-91,199452,228195,NA,124545.23,NA,NA,NA,NA,93946.97,NA,94999.5,89047,NA,NA,NA,222829.24,NA,355882,NA,141666.58,98928,NA,200000,183333,NA,239190.37,167500,NA,138861.18,135000,NA,134469,188817,279310,114285,189331.4,310606,217757,256250,240972,NA,NA,NA,197692,NA,NA,NA,91666.5,NA,227220,NA,NA,,211303.44,232915.51,NA
Jan-92,196410,212500,NA,122307.58,NA,NA,NA,NA,91363.5,NA,103333.17,85833,NA,NA,NA,213951.09,NA,346428,NA,131249.44,108124,NA,200000,188571,NA,222302.18,179370,NA,142836.44,134000,NA,136021,182978,267262,117999,218777.52,300000,214115.76,245060,255000,NA,111666.08,NA,193548,114166,NA,NA,95999.4,NA,225900,NA,NA,,204851.76,225646.89,NA
Feb-92,198220,213194,NA,128888.44,NA,NA,NA,NA,99641.89,NA,96110.5,89249,NA,NA,NA,207017.98,NA,293478,NA,137999.1,107142,NA,182500,194999,NA,220655,173330,NA,143202,135000,NA,135342,177884,268750,116999,222113.71,322807,247231.6,243370,247708,NA,74999.5,NA,195806,112857,NA,NA,100000,NA,221200,NA,NA,,214044.24,229371.83,NA
